Date,Description,Category,Amount,Payment_Mode,Location
2025-11-16,Mall,Shopping,338.49,Credit Card,Port Anitamouth
2025-12-01,Mall,Shopping,2129.58,Debit Card,Port Amy
2025-03-13,Spotify,Entertainment,3801.81,Credit Card,Lake William
2026-01-25,Netflix,Entertainment,4295.42,Credit Card,Stephaniechester
2025-10-07,Internet,Bills,1230.09,Cash,West Debbiehaven
2025-11-26,Electricity,Bills,503.16,Debit Card,Andreabury
2025-04-28,Flipkart,Shopping,2002.83,Cash,East Justin
2025-11-07,Mobile Recharge,Bills,4204.47,Cash,South Lisaville
2025-03-11,Cafe,Food,3872.6,Debit Card,East Joseport
2025-07-18,Movie,Entertainment,4574.15,Credit Card,Garciahaven
2025-07-15,Internet,Bills,4077.55,Cash,Mirandafort
2025-04-19,Internet,Bills,374.16,Credit Card,Braunchester
2025-10-25,Electricity,Bills,1003.06,UPI,South Jeremyfort
2025-06-29,Swiggy,Food,446.45,Cash,West Brandy
2025-08-19,Electricity,Bills,3535.25,Cash,Hallberg
2025-09-18,Mall,Shopping,3728.57,Credit Card,Stoutport
2025-03-28,Spotify,Entertainment,3952.58,Credit Card,Rebekahside
2025-06-02,Mobile Recharge,Bills,2973.22,UPI,North Zachary
2025-10-18,Flight,Travel,4310.36,Cash,Whiteland
2025-05-22,Internet,Bills,2110.52,Credit Card,East Victoria
2025-06-04,Zomato,Food,1230.85,UPI,New Colin
2025-09-04,Internet,Bills,831.01,Cash,Jerryborough
2025-06-26,Amazon,Shopping,3021.95,Debit Card,Benjaminside
2025-10-03,Ola,Travel,3502.39,Credit Card,Chadfurt
2026-01-24,Metro,Travel,4000.35,Debit Card,West Elizabethfort
2025-08-18,Electricity,Bills,604.54,Debit Card,Lake Steven
2026-02-18,Zomato,Food,754.38,Credit Card,Katherinefurt
2025-04-13,Swiggy,Food,3507.71,Debit Card,Bryanville
2025-12-03,Uber,Travel,1139.48,Credit Card,Benjaminchester
2025-07-04,Cafe,Food,2172.65,Credit Card,Jenkinsborough
2025-12-19,Metro,Travel,4026.8,UPI,Grahamtown
2025-12-07,Movie,Entertainment,2114.68,Cash,Lake Jenniferbury
2025-06-26,Netflix,Entertainment,3253.5,UPI,Lake Danielmouth
2025-10-29,Mobile Recharge,Bills,1829.26,Credit Card,Anthonyfort
2025-05-14,Flipkart,Shopping,2633.05,Credit Card,Thomasbury
2025-06-25,Zomato,Food,4656.65,UPI,Port Brooke
2025-04-24,Movie,Entertainment,1166.62,Credit Card,North Christopher
2025-04-29,Movie,Entertainment,3924.28,UPI,Clarkborough
2025-05-13,Mobile Recharge,Bills,3915.17,Cash,Lake Michelle
2025-09-29,Internet,Bills,1748.45,Credit Card,North Elizabeth
2025-06-26,Electricity,Bills,4706.93,Credit Card,New Kimberlyhaven
2026-01-08,Spotify,Entertainment,584.61,Credit Card,Davidborough
2025-05-02,Swiggy,Food,3547.48,Credit Card,Gutierrezstad
2025-05-19,Movie,Entertainment,1151.92,Credit Card,Morganchester
2025-11-30,Movie,Entertainment,3561.5,Debit Card,Pamelaberg
2025-07-15,Mall,Shopping,124.69,Cash,West Roychester
2025-11-03,Mobile Recharge,Bills,4404.62,Cash,Jamesside
2025-06-16,Electricity,Bills,3533.19,UPI,West Kathleen
2025-12-16,Movie,Entertainment,954.07,UPI,West Paul
2025-10-07,Mobile Recharge,Bills,2654.84,Cash,Lake Christinaborough
2025-03-17,Netflix,Entertainment,2893.61,UPI,Port Anthony
2026-02-19,Mall,Shopping,425.65,Credit Card,Williambury
2026-01-26,Spotify,Entertainment,156.72,Cash,Sheltonland
2026-02-07,Movie,Entertainment,266.74,UPI,Leeport
2025-04-12,Flipkart,Shopping,3202.9,Cash,North Brittany
2025-10-27,Flight,Travel,1122.28,Debit Card,Aprilhaven
2025-08-20,Swiggy,Food,2086.12,UPI,Jillmouth
2025-05-17,Cafe,Food,1672.25,Debit Card,Lake Laura
2025-03-18,Uber,Travel,4247.53,Debit Card,North Stephanieborough
2025-04-10,Internet,Bills,3114.92,Debit Card,Lake Samanthaland
2025-12-03,Mall,Shopping,4986.19,Debit Card,Amyton
2026-02-21,Netflix,Entertainment,4375.49,UPI,South Leah
2025-09-17,Restaurant,Food,4952.54,Cash,Diazstad
2025-03-27,Internet,Bills,1809.19,UPI,Rosemouth
2025-08-12,Internet,Bills,2741.47,Debit Card,Yvonnestad
2026-01-18,Internet,Bills,3731.06,UPI,Zacharybury
2025-09-17,Amazon,Shopping,4930.9,Credit Card,Port Donna
2025-05-01,Netflix,Entertainment,3291.4,Debit Card,Port William
2025-08-27,Ola,Travel,3170.46,Debit Card,Zacharychester
2025-04-11,Electricity,Bills,1433.23,Cash,Port Cindy
2025-05-13,Netflix,Entertainment,1123.68,Cash,East Jasonburgh
2025-12-13,Flipkart,Shopping,2452.58,Debit Card,Phillipsmouth
2025-09-08,Mobile Recharge,Bills,1448.31,Cash,Jonesmouth
2025-06-13,Movie,Entertainment,3407.14,Debit Card,Benjaminfort
2025-11-30,Cafe,Food,3336.64,Credit Card,East Traceyborough
2025-04-23,Restaurant,Food,3794.08,Cash,Lisamouth
2025-06-07,Uber,Travel,981.82,Cash,Huntborough
2026-01-08,Internet,Bills,3184.9,Debit Card,New Jenniferstad
2025-11-20,Cafe,Food,3896.38,Debit Card,West Caitlin
2025-04-18,Internet,Bills,2747.74,Debit Card,Youngshire
2025-07-01,Spotify,Entertainment,3300.32,Debit Card,South Anne
2026-02-01,Metro,Travel,4226.43,Debit Card,Stephanieborough
2026-03-05,Flipkart,Shopping,3136.1,UPI,South Lindsayfurt
2025-12-24,Flight,Travel,4584.52,Cash,Normanfort
2026-02-14,Ola,Travel,1021.76,UPI,Donaldville
2025-05-10,Cafe,Food,4370.86,Credit Card,Isaacville
2025-08-06,Metro,Travel,3094.94,Cash,West Ericbury
2025-05-09,Amazon,Shopping,3625.26,Debit Card,East Robertborough
2025-05-02,Mobile Recharge,Bills,123.06,Debit Card,New Joshua
2025-08-20,Mobile Recharge,Bills,1501.51,Debit Card,Bakerstad
2025-05-26,Swiggy,Food,2457.32,Cash,Michelleside
2025-05-04,Restaurant,Food,1893.25,Debit Card,New Kari
2026-02-19,Amazon,Shopping,2922.9,UPI,Salazarland
2025-09-04,Flight,Travel,4898.62,Cash,Hollybury
2026-03-02,Flipkart,Shopping,2064.32,Credit Card,Mitchellview
2025-07-21,Flight,Travel,4511.83,Debit Card,East Peter
2025-03-09,Mall,Shopping,430.86,Credit Card,Lake Lori
2025-11-12,Movie,Entertainment,1701.9,Debit Card,Warrenchester
2025-05-01,Mall,Shopping,2059.43,Cash,Rebeccabury
2025-07-23,Mall,Shopping,2660.3,UPI,South Christina
2025-08-29,Movie,Entertainment,2138.3,Cash,Walkermouth
2025-06-21,Zomato,Food,3578.66,Cash,Moorefort
2026-01-21,Ola,Travel,1657.65,Credit Card,Port Tony
2025-11-11,Uber,Travel,373.07,UPI,Williamport
2026-01-13,Mall,Shopping,2458.64,Cash,Lake Curtis
2025-08-11,Swiggy,Food,3309.39,Credit Card,Margaretberg
2025-09-02,Spotify,Entertainment,814.08,UPI,Wilcoxchester
2025-04-24,Restaurant,Food,4094.92,Cash,Kelleyfort
2025-09-02,Mobile Recharge,Bills,4562.51,UPI,Port Katherinemouth
2026-02-06,Restaurant,Food,2848.34,UPI,Port Hannah
2025-04-14,Mall,Shopping,3511.78,Debit Card,West Lauren
2025-08-18,Flipkart,Shopping,4291.42,Debit Card,Allenland
2025-10-19,Mall,Shopping,1212.66,Cash,Lake Joebury
2025-03-15,Flight,Travel,940.62,Cash,Lake Davidview
2025-11-30,Electricity,Bills,4559.27,Cash,New Brandon
2025-03-30,Ola,Travel,3884.82,Cash,Lisafort
2025-11-13,Netflix,Entertainment,3114.12,Cash,Jillfurt
2026-02-25,Cafe,Food,2241.92,Debit Card,Corybury
2026-02-23,Metro,Travel,4064.08,UPI,Lewisville
2025-05-31,Flight,Travel,3486.94,UPI,South Austin
2025-07-29,Mall,Shopping,649.9,Debit Card,Port Beverlyberg
2026-01-28,Swiggy,Food,1232.45,UPI,Lake Jessicabury
2025-04-13,Internet,Bills,2767.07,Credit Card,East Ralphtown
2025-05-08,Metro,Travel,2785.24,Debit Card,Greenhaven
2025-08-18,Cafe,Food,466.16,Credit Card,Maureenfurt
2025-03-31,Uber,Travel,3135.39,Debit Card,Johnshire
2025-12-10,Electricity,Bills,2813.52,UPI,Port Gina
2025-08-03,Cafe,Food,3216.56,Debit Card,Johnstonmouth
2025-10-31,Mall,Shopping,655.0,Debit Card,Aaronfort
2025-07-10,Spotify,Entertainment,2328.09,Debit Card,South Abigailchester
2025-04-28,Mall,Shopping,2621.39,Debit Card,Avilaland
2025-12-16,Zomato,Food,702.1,Credit Card,West Jeffreyburgh
2026-01-12,Flight,Travel,2120.28,Credit Card,Goodwinhaven
2026-01-26,Uber,Travel,4385.98,Debit Card,Lake Tracyville
2026-01-23,Zomato,Food,3912.43,UPI,East Teresa
2025-04-24,Ola,Travel,323.86,Credit Card,Saraview
2025-07-08,Zomato,Food,4318.88,Cash,North Michelle
2025-03-30,Amazon,Shopping,2528.28,Debit Card,Port Annaville
2025-12-01,Mall,Shopping,1971.01,Credit Card,Youngstad
2025-05-27,Metro,Travel,3649.32,UPI,East Stephanieland
2025-11-14,Flipkart,Shopping,111.26,Credit Card,Curtisstad
2025-08-21,Internet,Bills,1608.39,Debit Card,Port Andrea
2025-09-05,Ola,Travel,3196.47,UPI,North Josemouth
2026-02-02,Swiggy,Food,1519.2,UPI,Meghanfurt
2025-12-04,Netflix,Entertainment,1728.76,Debit Card,East Joseph
2026-02-09,Mobile Recharge,Bills,2585.89,Debit Card,Zacharyborough
2026-02-05,Mobile Recharge,Bills,3894.14,Debit Card,New Janet
2025-03-13,Swiggy,Food,4001.26,UPI,Contrerasberg
2025-12-26,Electricity,Bills,1230.14,Cash,Port Sandra
2025-07-03,Amazon,Shopping,1412.88,Debit Card,Hallshire
2025-05-06,Mobile Recharge,Bills,4229.88,Debit Card,Lake Kevinside
2025-05-26,Cafe,Food,3638.83,Debit Card,North Joseph
2025-07-04,Netflix,Entertainment,3799.96,Credit Card,Michaelshire
2025-04-20,Flight,Travel,4295.66,Debit Card,Lake Rubenshire
2025-03-27,Mall,Shopping,1382.99,UPI,Waltersstad
2025-09-05,Spotify,Entertainment,4484.8,Debit Card,West Elizabeth
2025-03-26,Restaurant,Food,2836.56,Credit Card,Lake Kristine
2026-01-26,Spotify,Entertainment,614.53,UPI,Patriciamouth
2025-07-09,Mall,Shopping,1786.47,Credit Card,Port Aaronfurt
2025-09-30,Zomato,Food,3411.26,Credit Card,Pennyview
2025-12-02,Mall,Shopping,2875.77,UPI,Adamsside
2025-12-09,Ola,Travel,3118.96,Credit Card,Kylestad
2025-05-19,Zomato,Food,3093.57,Credit Card,Port Kendrastad
2025-11-06,Restaurant,Food,1396.68,UPI,New Gabrielmouth
2025-10-15,Metro,Travel,2930.57,Cash,Atkinschester
2025-11-17,Mall,Shopping,2779.9,UPI,Lake Laurachester
2025-08-11,Amazon,Shopping,3090.87,Credit Card,Bethfurt
2025-08-25,Swiggy,Food,4497.98,Debit Card,Edwardmouth
2025-04-06,Internet,Bills,723.65,Cash,Williamsville
2025-03-22,Mall,Shopping,3187.03,Credit Card,East Emily
2025-05-06,Cafe,Food,71.45,Debit Card,West Anthonyton
2025-08-23,Flight,Travel,1028.37,Credit Card,Lake Jacob
2025-11-16,Mall,Shopping,2190.95,Debit Card,Kimberlyport
2025-04-03,Mall,Shopping,2412.61,Cash,Crystalland
2025-07-10,Flight,Travel,3967.6,Cash,East Blakemouth
2025-09-05,Flight,Travel,2641.84,Debit Card,West Tony
2026-02-05,Internet,Bills,2539.6,UPI,West Thomasburgh
2025-08-19,Movie,Entertainment,2632.86,Credit Card,Ericaview
2025-11-15,Movie,Entertainment,3226.27,Debit Card,Keithmouth
2025-10-03,Mobile Recharge,Bills,4428.99,UPI,Youngland
2025-11-04,Internet,Bills,1825.81,Debit Card,Lake David
2025-08-22,Mall,Shopping,3469.86,Debit Card,Shirleyland
2025-12-17,Metro,Travel,1718.63,Cash,Lake Christinatown
2026-03-02,Mobile Recharge,Bills,196.89,Debit Card,New Danielletown
2025-03-30,Cafe,Food,3638.04,Debit Card,North Katherine
2025-12-22,Zomato,Food,2743.62,Cash,West Sergiomouth
2025-04-14,Netflix,Entertainment,1516.7,Credit Card,Port Mercedesburgh
2026-02-21,Movie,Entertainment,4158.33,Debit Card,Brownville
2025-10-12,Netflix,Entertainment,4553.8,Credit Card,Alexandraton
2025-04-20,Spotify,Entertainment,271.11,Cash,Wadeborough
2026-03-05,Flipkart,Shopping,455.23,Cash,Nicholasfurt
2025-11-13,Movie,Entertainment,649.59,Debit Card,New Benjaminberg
2026-01-31,Flipkart,Shopping,2084.57,Cash,North Chaseside
2025-07-03,Flipkart,Shopping,3518.16,Debit Card,Lake Mary
2025-11-14,Zomato,Food,4600.97,Cash,West Shannon
2026-01-15,Electricity,Bills,3235.94,Debit Card,Lake William
2025-08-23,Metro,Travel,1741.2,UPI,Lake Nancyton
2025-11-11,Metro,Travel,422.94,UPI,Laurenhaven
2026-02-14,Internet,Bills,1646.83,Credit Card,Brookeland
2025-04-01,Ola,Travel,1580.6,UPI,Ramirezfurt
2025-09-24,Amazon,Shopping,4666.81,UPI,North Ashleyborough
2025-05-23,Amazon,Shopping,3368.62,Credit Card,Jeremyside
2025-11-21,Zomato,Food,2743.47,Debit Card,West Pamela
2025-08-13,Netflix,Entertainment,3468.14,Debit Card,Garciaview
2025-11-07,Swiggy,Food,549.94,Cash,Rothbury
2025-05-31,Mobile Recharge,Bills,2371.09,Credit Card,South Rachel
2025-04-11,Flipkart,Shopping,57.99,Debit Card,Raymouth
2025-12-09,Flight,Travel,677.92,UPI,New Sean
2025-12-17,Flight,Travel,2753.33,Debit Card,Colemanton
2025-03-23,Mobile Recharge,Bills,685.59,Cash,Sweeneychester
2026-02-24,Metro,Travel,2448.17,UPI,Port Tara
2026-01-22,Cafe,Food,2212.38,UPI,West Matthewfort
2026-02-07,Internet,Bills,3987.2,Cash,Davidstad
2025-07-15,Uber,Travel,1136.18,UPI,Samuelton
2025-05-12,Mall,Shopping,2540.99,Debit Card,Lake Joseside
2025-06-18,Uber,Travel,4958.44,Debit Card,Mcdowellville
2026-02-14,Ola,Travel,1218.49,Debit Card,Vincenthaven
2025-07-18,Electricity,Bills,3888.93,Cash,Sarahberg
2025-08-01,Restaurant,Food,2597.08,Credit Card,North Davidshire
2025-10-13,Uber,Travel,4527.15,Cash,Lindaside
2026-02-06,Flight,Travel,3959.81,Credit Card,New Thomas
2025-11-06,Swiggy,Food,1023.07,UPI,Kennethtown
2026-02-23,Internet,Bills,2144.95,Debit Card,Humphreyberg
2025-07-03,Flipkart,Shopping,2899.2,UPI,West Jonathan
2026-02-05,Spotify,Entertainment,1476.72,Cash,West Donnastad
2026-02-04,Flipkart,Shopping,3497.19,Debit Card,Rosschester
2025-10-21,Amazon,Shopping,1975.36,Debit Card,Andersonport
2025-10-03,Mobile Recharge,Bills,2541.55,Debit Card,Hernandezside
2025-07-10,Flight,Travel,3653.3,Credit Card,Carrfurt
2025-07-27,Netflix,Entertainment,3025.3,UPI,Nicolemouth
2025-05-17,Netflix,Entertainment,3646.14,UPI,East Jorge
2025-06-21,Amazon,Shopping,4897.38,UPI,Markstad
2025-08-12,Movie,Entertainment,1047.46,Debit Card,West John
2025-08-26,Movie,Entertainment,2122.98,Credit Card,North Christopher
2026-01-20,Restaurant,Food,1734.17,UPI,Tammyburgh
2025-04-15,Mall,Shopping,1143.42,Debit Card,Lake Matthew
2025-12-02,Electricity,Bills,4476.6,Cash,North Charles
2025-05-23,Swiggy,Food,1790.13,Credit Card,Cherryville
2025-03-19,Spotify,Entertainment,2662.36,Cash,Allenborough
2025-09-17,Cafe,Food,4897.63,UPI,Samuelview
2025-07-01,Zomato,Food,249.44,Debit Card,Crystalville
2025-06-03,Flight,Travel,613.32,Credit Card,Weavershire
2025-04-17,Spotify,Entertainment,142.63,UPI,Richardtown
2026-01-16,Flight,Travel,4568.78,Debit Card,Port Henry
2025-07-21,Zomato,Food,2361.43,Cash,Davidville
2026-01-10,Swiggy,Food,68.08,Debit Card,Ruizville
2025-03-15,Mobile Recharge,Bills,1102.39,Cash,Codyhaven
2025-12-31,Internet,Bills,4505.52,Debit Card,Port Susan
2025-06-13,Zomato,Food,765.95,Cash,Myersland
2025-09-11,Metro,Travel,2073.42,Cash,Susanville
2025-06-23,Ola,Travel,366.14,Credit Card,East Scott
2025-03-15,Electricity,Bills,2093.91,Debit Card,Jonesside
2025-08-13,Swiggy,Food,866.39,Credit Card,North Bryanchester
2025-10-05,Metro,Travel,3896.88,UPI,South Stevenstad
2025-10-15,Netflix,Entertainment,3144.52,Debit Card,West Denise
2025-09-19,Restaurant,Food,2165.13,UPI,Michaelmouth
2025-06-17,Movie,Entertainment,1843.0,Debit Card,South Darren
2025-10-13,Flipkart,Shopping,1861.58,Credit Card,Villegasville
2025-11-19,Flipkart,Shopping,4664.5,Debit Card,East Michael
2025-12-24,Restaurant,Food,1558.63,Cash,New Jason
2025-09-28,Restaurant,Food,1756.05,Credit Card,New Maria
2026-01-11,Mall,Shopping,4192.12,Credit Card,East Michael
2026-02-13,Netflix,Entertainment,1130.6,Debit Card,Andradetown
2025-06-17,Flight,Travel,4035.25,Debit Card,Lake Davidtown
2025-10-03,Cafe,Food,3162.51,UPI,New Brandon
2026-02-27,Electricity,Bills,1553.1,Credit Card,Davisfort
2026-01-11,Flight,Travel,1689.54,Credit Card,Lake Patriciaburgh
2025-06-10,Internet,Bills,2113.25,Cash,West Elizabeth
2025-06-17,Flipkart,Shopping,2217.43,Cash,Ramirezbury
2026-02-06,Flight,Travel,242.33,Credit Card,Anthonymouth
2025-11-23,Internet,Bills,508.6,Cash,Jessicaborough
2026-03-03,Amazon,Shopping,3478.14,Cash,Lake Michael
2025-05-16,Movie,Entertainment,760.77,Cash,Jenniferfurt
2025-10-16,Restaurant,Food,3914.69,Debit Card,Port Elizabeth
2026-02-19,Swiggy,Food,2146.46,Cash,Petersonmouth
2025-07-31,Mall,Shopping,2822.59,Credit Card,Turnerfurt
2025-09-30,Mall,Shopping,965.49,UPI,Soniatown
2025-08-24,Cafe,Food,535.79,UPI,Zamorabury
2025-06-07,Mall,Shopping,2049.61,Debit Card,Robertview
2026-01-25,Metro,Travel,4730.66,Debit Card,Lake Scottburgh
2025-06-17,Restaurant,Food,4892.8,Credit Card,West Christopherberg
2025-09-21,Flight,Travel,4135.83,Credit Card,Port Brittany
2026-02-14,Cafe,Food,2024.89,Cash,Sanfordtown
2025-10-29,Metro,Travel,3321.95,Cash,Erikton
2026-02-28,Internet,Bills,391.57,Debit Card,Melissamouth
2025-08-09,Movie,Entertainment,595.26,Cash,Buckfort
2025-07-11,Electricity,Bills,2261.42,Debit Card,Sandraland
2026-03-06,Flight,Travel,3150.65,Debit Card,North Harrytown
2025-05-18,Spotify,Entertainment,2136.96,Cash,South Isaacport
2025-03-31,Cafe,Food,4164.01,Debit Card,Port Courtneyshire
2025-10-31,Ola,Travel,4800.95,UPI,Stephensland
2025-12-18,Amazon,Shopping,728.89,Credit Card,Hannahton
2026-02-13,Mall,Shopping,2536.16,Credit Card,South Cathy
2025-09-06,Metro,Travel,1344.21,Debit Card,South Melissafort
2025-05-06,Metro,Travel,2535.9,UPI,North Michaelton
2025-11-04,Zomato,Food,1912.36,UPI,Hallberg
2025-05-30,Flight,Travel,1168.76,Cash,Wrightbury
2025-08-31,Restaurant,Food,1996.7,UPI,West Andrewchester
2025-06-30,Zomato,Food,77.59,Credit Card,Jamesborough
2025-03-14,Flipkart,Shopping,4569.95,Credit Card,Heathermouth
2025-03-16,Metro,Travel,984.59,Credit Card,South Terrimouth
2025-08-30,Uber,Travel,605.02,Credit Card,Reynoldsland
2025-11-15,Internet,Bills,2101.95,Credit Card,New Katherineburgh
2026-02-22,Spotify,Entertainment,4296.57,Cash,Anthonychester
2026-01-30,Internet,Bills,2787.72,UPI,Beckyton
2025-05-13,Internet,Bills,3532.51,UPI,New Melissa
2026-03-08,Electricity,Bills,4307.44,Cash,North Caroline
2025-10-05,Metro,Travel,4595.25,Debit Card,North Laurenchester
2025-09-12,Mall,Shopping,2665.15,UPI,Martinfort
2025-09-12,Electricity,Bills,629.98,Credit Card,Daughertyburgh
2026-03-08,Swiggy,Food,200.86,Cash,Shannonmouth
2025-04-07,Movie,Entertainment,545.45,Debit Card,Nicholsonfurt
2025-09-28,Metro,Travel,894.09,Debit Card,Port Norman
2025-03-12,Mall,Shopping,1929.97,Debit Card,South Timothy
2025-11-09,Flipkart,Shopping,3553.8,Cash,North Ian
2025-11-13,Mobile Recharge,Bills,701.35,UPI,Jodiburgh
2025-05-31,Netflix,Entertainment,2200.4,Cash,Jamesmouth
2026-03-04,Amazon,Shopping,2380.58,UPI,Brownmouth
2025-11-28,Mall,Shopping,3381.68,Cash,West Michaelport
2025-12-31,Flight,Travel,1913.3,Cash,South Kevinside
2026-01-13,Mall,Shopping,169.49,Cash,Christianstad
2026-03-01,Electricity,Bills,958.16,Debit Card,New Kenneth
2025-11-24,Internet,Bills,4079.74,Cash,Port Nathanchester
2025-04-18,Mall,Shopping,560.15,UPI,Heatherchester
2025-12-10,Amazon,Shopping,2624.41,Credit Card,Smithville
2025-04-29,Zomato,Food,3385.78,Debit Card,Port Trevor
2025-03-13,Flight,Travel,4665.31,UPI,Brianfort
2026-02-18,Netflix,Entertainment,2563.31,UPI,Schultzton
2026-01-10,Zomato,Food,4397.28,Debit Card,Hunthaven
2025-12-20,Movie,Entertainment,3494.5,Debit Card,North Heatherstad
2026-01-04,Internet,Bills,4279.35,Debit Card,Lake Kristen
2025-06-16,Zomato,Food,3254.74,Debit Card,Munozmouth
2025-04-12,Netflix,Entertainment,365.22,Credit Card,South Jon
2025-06-13,Netflix,Entertainment,4123.83,Cash,East Jacobview
2025-12-08,Mall,Shopping,3436.8,UPI,Port Valerie
2025-11-07,Amazon,Shopping,3943.23,Cash,Shepardbury
2025-07-08,Movie,Entertainment,3413.47,Credit Card,Snyderborough
2025-03-18,Movie,Entertainment,1769.22,Credit Card,East Kathleentown
2025-07-16,Metro,Travel,976.84,Credit Card,Janetview
2025-06-30,Swiggy,Food,4190.15,Cash,Robertsbury
2025-05-12,Mobile Recharge,Bills,2346.31,UPI,East Stephanieborough
2025-04-16,Metro,Travel,681.6,Cash,Brownchester
2025-12-04,Netflix,Entertainment,4041.76,Credit Card,Beasleyborough
2025-08-31,Restaurant,Food,2332.19,UPI,Hinesville
2026-03-01,Netflix,Entertainment,2190.01,Debit Card,Rebeccaville
2025-12-28,Electricity,Bills,1767.42,Credit Card,New Michelle
2025-11-26,Mobile Recharge,Bills,889.67,Debit Card,East Chadstad
2025-05-02,Flipkart,Shopping,2540.97,UPI,Andrewston
2025-12-10,Netflix,Entertainment,1328.58,Debit Card,Lopezshire
2026-03-07,Electricity,Bills,375.91,Credit Card,Guzmanfort
2025-07-26,Metro,Travel,4339.99,Debit Card,Michaelstad
2025-03-25,Zomato,Food,478.03,Credit Card,West Jacobfort
2025-07-04,Amazon,Shopping,2342.56,UPI,Markhaven
2026-02-13,Ola,Travel,190.01,Cash,Masseyfurt
2025-04-26,Mobile Recharge,Bills,4951.51,UPI,East Tammy
2025-12-04,Netflix,Entertainment,4062.02,UPI,Crystalside
2025-09-09,Internet,Bills,1792.12,Credit Card,North Matthewview
2026-02-04,Internet,Bills,947.66,Credit Card,East Victoriamouth
2025-10-05,Spotify,Entertainment,4563.17,Debit Card,Fryeview
2025-08-05,Uber,Travel,2064.19,UPI,Leefurt
2025-12-27,Mobile Recharge,Bills,2189.95,Credit Card,New Steven
2025-06-20,Ola,Travel,502.41,Debit Card,Harrellfurt
2025-08-15,Netflix,Entertainment,2592.04,UPI,Bradshawstad
2025-07-10,Netflix,Entertainment,160.06,Cash,Marktown
2026-01-10,Ola,Travel,4707.05,UPI,New Alec
2025-08-08,Movie,Entertainment,4017.99,UPI,Gilesshire
2025-12-03,Swiggy,Food,2828.94,Credit Card,West Cindy
2025-09-23,Zomato,Food,3788.92,Credit Card,East Michaelhaven
2025-03-08,Zomato,Food,4266.21,Debit Card,New Jodi
2026-02-23,Spotify,Entertainment,2947.9,Credit Card,Larsonshire
2025-11-27,Ola,Travel,873.81,Debit Card,East Patriciaton
2026-01-06,Flipkart,Shopping,1856.0,Credit Card,Cynthiaville
2025-10-05,Mall,Shopping,2102.16,Debit Card,Charlesberg
2025-10-10,Netflix,Entertainment,110.72,Credit Card,East Omarville
2025-05-05,Restaurant,Food,4958.14,UPI,Timothyborough
2025-03-08,Flight,Travel,3416.94,Cash,Houstonmouth
2025-04-21,Flipkart,Shopping,3706.91,Cash,Lake Manuelberg
2025-03-11,Flipkart,Shopping,1491.45,Debit Card,Lake Grantside
2026-01-23,Movie,Entertainment,1889.8,Credit Card,Nicholasfort
2025-04-19,Zomato,Food,4086.25,UPI,New David
2025-05-01,Zomato,Food,3289.18,Credit Card,Port Susan
2026-01-29,Ola,Travel,1104.53,Credit Card,Lake Sethchester
2025-08-04,Flight,Travel,2171.64,UPI,Claireville
2025-10-19,Flipkart,Shopping,4042.24,Debit Card,South Jennifer
2026-03-04,Amazon,Shopping,830.05,UPI,East Deanchester
2025-11-24,Netflix,Entertainment,347.76,Cash,Aprilmouth
2025-07-28,Ola,Travel,725.76,Cash,Port Deniseport
2025-10-04,Cafe,Food,1587.16,Credit Card,South Maryborough
2025-04-18,Metro,Travel,4292.05,Cash,Nicholasfort
2025-06-11,Mall,Shopping,699.06,Cash,Saundersmouth
2025-05-31,Mobile Recharge,Bills,1129.37,Credit Card,Pamelafurt
2025-11-07,Mobile Recharge,Bills,1174.32,Debit Card,Douglasburgh
2025-08-08,Metro,Travel,3755.38,Debit Card,East Daniellemouth
2025-07-01,Netflix,Entertainment,3120.02,Debit Card,Garyfort
2026-02-04,Uber,Travel,1235.06,Cash,Leestad
2025-03-18,Netflix,Entertainment,4326.37,Cash,South Julieberg
2026-02-15,Internet,Bills,65.3,Credit Card,Ramirezmouth
2025-05-08,Swiggy,Food,2763.38,Debit Card,Davisbury
2026-01-31,Amazon,Shopping,2309.29,Cash,Alicialand
2026-01-25,Electricity,Bills,2362.71,Debit Card,Cortezmouth
2025-09-18,Amazon,Shopping,1917.14,Credit Card,East Andrew
2026-03-07,Metro,Travel,2883.9,UPI,South Lindsay
2025-07-31,Internet,Bills,1832.32,Cash,Bestberg
2025-09-01,Cafe,Food,1552.9,Cash,West Taraland
2025-08-14,Electricity,Bills,1488.51,UPI,Amberbury
2025-07-02,Flight,Travel,543.06,Credit Card,East Elizabethview
2025-05-04,Mobile Recharge,Bills,3040.34,Cash,Mooreport
2026-01-31,Mall,Shopping,4105.42,Cash,Sandraview
2025-07-17,Mall,Shopping,3640.22,UPI,North Mariatown
2025-05-21,Internet,Bills,2388.34,Cash,Lake Jeremy
2026-01-31,Netflix,Entertainment,3123.83,UPI,Cynthiaberg
2025-10-16,Flight,Travel,3017.15,Credit Card,North Andrea
2026-01-28,Uber,Travel,1128.86,Credit Card,West Anitaville
2025-09-25,Ola,Travel,2986.53,Credit Card,Andrewville
2025-07-25,Electricity,Bills,4905.22,UPI,Thomasstad
2025-09-25,Mall,Shopping,2628.7,Credit Card,Laurenmouth
2025-05-23,Flight,Travel,4492.49,Credit Card,Matthewport
2025-08-03,Amazon,Shopping,267.13,Credit Card,Susanton
2025-12-24,Amazon,Shopping,3255.78,Debit Card,Petersonmouth
2026-02-02,Ola,Travel,4747.04,Cash,Angelamouth
2025-03-18,Zomato,Food,1868.17,Cash,Lake Coreyport
